seasonality,round,champion_saturation
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
55261.118282171454,7,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.4
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.4
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.5
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56775.70811830274,8,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.30000000000000004
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.4
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.30000000000000004
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
56396.736221186206,9,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.4
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.4
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.4
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57505.5827706581,10,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.4
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.4
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.4
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
57969.671706017645,11,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.4
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.4
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.4
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59078.51825548954,12,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.4
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.4
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.4
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
